Sample,EquilibriumCount,StableEquilibriumCount,HasPhysicalBistability,LowerFoldSodium0,UpperFoldSodium0,UpperFoldSodium02,SodiumFoldChange,SodiumComparisonAvailable,SodiumDirectionPreserved,UnexpectedStability,OscillatoryInstability,UnexpectedFoldGeometry,alphaMultiplier,betaMultiplier,kaMultiplier,r0Multiplier,krMultiplier,KrMultiplier,prMultiplier,KsMultiplier,nsMultiplier,fminMultiplier,KfMultiplier,nfMultiplier,gzMultiplier,kzMultiplier,KzMultiplier,nzMultiplier
3127,3,2,1,-1.09122094097368,0.267247062247619,0.0967584803541071,-0.170488581893512,1,1,0,0,0,1.02917071220277,0.920215246618656,1.1454579338571,1.15164700824314,0.910951593967892,0.982826888798132,0.985108214527354,0.852448958298298,0.827783636303148,1.10605746021768,0.959703591167622,0.859723083085977,0.993719086509233,0.959890277854544,0.833090890466543,1.10578155733756
3128,3,2,1,-0.854573695385046,0.413186191480083,0.259557369711341,-0.153628821768742,1,1,0,0,0,1.06120631851988,0.866996367058797,0.981221694893226,0.85561938430469,1.1803438177531,0.818478366447841,1.0743124820013,1.05450337315069,0.900011270130147,0.971032060988082,1.18683608890405,1.15702408101708,1.1116111004118,0.945250488670545,1.17766183559956,0.821253849236639
3129,3,2,1,-0.566730557181655,0.508212138058449,0.304001713982759,-0.20421042407569,1,1,0,0,0,0.811671018393796,1.10415749598135,1.08290944746632,1.05131547471201,0.878472661851244,0.811553149524028,0.942250497525507,1.07731970929465,1.10459993093538,0.894229966160237,0.854415579227653,1.17295797882236,0.822324146709012,0.862396427378262,1.06042811580596,1.08643873058064
3130,3,2,1,-1.21489000791025,0.289249372330949,0.167074431425468,-0.122174940905481,1,1,0,0,0,1.13133523204385,1.04349001384837,0.831230893424595,1.03025793702703,0.836166943790901,0.803128638097869,1.09753731700073,1.19675263497015,1.17436449771266,1.04787569218658,1.09667758690231,0.917426439072716,1.07657973948389,0.989071035106286,0.958617934096057,1.12508858797254
3131,3,2,1,-0.465510074628925,0.308989256043405,0.170856572634705,-0.1381326834087,1,1,0,0,0,1.07864324369569,0.947823628026019,0.905283652967301,0.902265411023479,0.957726505663682,0.876309199208334,0.93207537186242,0.985444090250311,0.822661431869286,1.08515892168517,1.12401968346069,0.895538983964145,0.859297405729575,1.01298733039846,1.1845387650313,0.929195785549389
3132,3,2,1,-0.883424510206787,0.308948921359434,0.1769085468103,-0.132040374549135,1,1,0,0,0,1.08320318255457,0.995549057894691,1.00025085554499,0.91574008598697,0.905847857033219,0.954031461166547,0.881660341495466,0.92936029902426,0.98830124633681,1.01742191678086,0.903554707198488,1.19268032844345,0.842309645884443,0.974635022848647,1.02179938096191,1.19193292063323
3133,3,2,1,-0.972353902746627,0.359373521747008,0.20408089323614,-0.155292628510869,1,1,0,0,0,1.19468402315179,0.983597182368398,1.0421499732552,0.871302412898807,0.924872096764821,0.95966405048139,1.10079687779307,1.11867311765149,0.989349000416925,1.16730058711448,1.07978898330481,1.01457489576636,0.90994481158322,0.92918142060913,0.829598998614906,1.15439159439892
3134,3,2,1,-0.480546126407365,0.539866362410161,0.322332843303567,-0.217533519106593,1,1,0,0,0,0.922948977050013,1.14080013385692,1.18270849649433,0.871234830752483,1.07932398235607,1.07146030244371,1.1826552355149,1.03829227389049,0.867697245590268,0.994477016197457,1.18610322867079,1.14449006826863,0.832829498185923,0.888538136602456,0.846179015468614,1.07592937028605
3135,3,2,1,-1.02713211035064,0.335359936104711,0.143881673412085,-0.191478262692626,1,1,0,0,0,0.884740987337776,0.94018386595311,0.888975284993297,1.05224541999086,1.10389753456987,1.02888736304974,0.83263701984911,1.07097653241595,0.891482743274251,0.91143568741581,0.84385107841936,1.19560447068895,0.858257489437633,0.861884405895862,0.82889394622154,0.929609630069279
3136,3,2,1,-0.80274957721272,0.297521689423362,0.156620230255356,-0.140901459168006,1,1,0,0,0,1.11588992757122,0.915848628722836,0.98422992348672,1.06707122788062,1.14612028830631,0.962972028388852,0.874767776341871,0.97837343959879,0.976026160271743,0.81410037789056,0.859636861884187,1.04651189908914,0.954847954992728,1.15702718590579,0.942852810240295,0.989577906098249
3137,3,2,1,-0.676529562110285,0.265148465407837,0.139181984888478,-0.125966480519359,1,1,0,0,0,1.16704890529719,0.955200331738439,1.04730647592776,1.10511430863504,0.913790577590291,0.815296998875571,0.851310848758218,0.872374831372305,0.875186426637105,1.03275737279426,1.15350901733095,1.09593206847107,0.947780138360211,1.13501458142181,1.07833178932947,0.989171278878486
3138,3,2,1,-1.28396022945382,0.316538174944602,0.165060101219402,-0.1514780737252,1,1,0,0,0,1.09843594754364,0.860996739536265,0.96200853601453,0.986503835518945,1.10989431993163,0.848490513171751,1.04090288142896,1.04725274681629,1.01398445293305,1.04185529927143,0.81541577273229,1.14190876262334,1.05726511860867,0.965863361975983,0.933140949058391,1.00283336940894
3139,3,2,1,-0.545657596277191,0.460867470434525,0.294095625948889,-0.166771844485636,1,1,0,0,0,0.903384966123353,0.8716842695704,1.05416480880925,0.802743790781982,1.10397944797392,1.1174152003248,1.01138877345125,0.936330609015753,0.969467095126419,1.07906909447099,1.13098355276466,1.09144290432935,1.09020749719732,1.18248478336125,1.01393241773272,0.809177041205093
3140,3,2,1,-1.49103988979286,0.262889602001946,0.135488819493052,-0.127400782508895,1,1,0,0,0,0.931715122915163,0.848600135084538,0.94188214428742,1.15152804599794,0.914197664519084,1.13977548283599,1.11337247681151,0.808305693029077,1.07724701934192,1.08314478882644,1.10263116137275,0.879849895006255,1.1770261038017,0.926842202891783,0.908006841944608,0.844656028308804
3141,3,2,1,-1.03686708585217,0.34464369249854,0.165231654109409,-0.179412038389131,1,1,0,0,0,1.00233834386985,1.035127904975,1.04468406181732,0.875302051869385,0.845111410442274,0.806976451274916,0.809929720465272,1.07120833247403,1.0307490247805,1.02891399972147,1.10906699016513,0.855893054304791,0.936677498129981,0.819685759274654,0.813639164187698,0.837785148557437
3142,3,2,1,-1.74969123177776,0.385170535009741,0.215905393862673,-0.169265141147068,1,1,0,0,0,1.02005127123481,0.958938802723999,1.17749896658998,0.832020660424594,0.992865535072289,0.983739233894227,0.977609647424597,0.906383976329022,0.944589301133976,0.927822308693535,1.16182028227856,1.17123273377503,1.18874393061097,0.81608604521133,0.818973788362684,1.10844071471156
3143,3,2,1,-1.29121450611036,0.275570438468507,0.161838750797617,-0.113731687670889,1,1,0,0,0,1.01537220755149,1.17805886001289,0.90756758677415,0.965812438808902,0.884099153804598,1.16498971979432,0.95365562537286,0.883783522048857,1.10229515716577,0.946618793882373,1.00144877147638,0.869849866671898,1.01380911520109,0.84068294200673,1.14910250540761,0.909301801762945
3144,3,2,1,-1.00495430282942,0.288534046816753,0.157538343019835,-0.130995703796919,1,1,0,0,0,1.11046385523085,0.848837266119589,1.00496672346909,1.12610139916729,0.983872224238452,0.937866568432208,1.08404795460564,0.903193721874641,0.904030676716314,1.06738158490279,1.03179052747632,1.1066148196767,1.15240200766064,1.02208813056269,1.16984334032236,0.820604812052899
3145,3,2,1,-0.585096792098524,0.471053920334842,0.266653907163769,-0.204400013171072,1,1,0,0,0,0.935707508582741,1.12950229847869,1.03427234767832,0.916919724007652,1.02504126862807,0.981350849197544,1.07676619521659,1.16887596929247,1.02831401288003,1.10370280323159,0.804834271123699,0.940206682924014,0.82943405655942,0.907087920329098,0.967385674599265,0.934412449507382
3146,3,2,1,-0.733686642416439,0.433654896539808,0.220159601581564,-0.213495294958244,1,1,0,0,0,0.858035446694623,1.10633790946163,1.03508201393583,1.15066559897079,1.02120086311644,0.859699336771493,0.919214967757097,1.12957355319874,1.06374820681573,0.969330955615614,0.98108520873569,0.921969571395115,1.05456437910025,1.06350890674853,0.822601616079973,0.907845327479425
3147,3,2,1,-0.534499451707847,0.404975865122845,0.26838765756036,-0.136588207562485,1,1,0,0,0,0.929365121968298,0.802385529973334,0.90369390359514,1.12748428798856,0.874536287814019,0.860960946997975,1.16910862148334,1.04993265942859,1.13910223924279,1.04736382030483,1.18912311270206,1.00670137767794,0.965637463451295,1.18702954763947,1.02867467315001,1.16374286886106
3148,3,2,1,-0.905537225184819,0.52418590262807,0.330559906862135,-0.193625995765935,1,1,0,0,0,0.808958563634996,0.924065112101052,0.862565606143684,0.975417664562991,1.10420394761096,1.09378575855317,1.11604361981341,1.19270290424297,0.99983261634633,0.80431960178852,1.0272932605409,1.06640568851659,1.16267555651869,1.08590220542039,0.934312373018369,1.19849556746852
3149,3,2,1,-0.946772038679695,0.38254422627285,0.222765256054187,-0.159778970218663,1,1,0,0,0,1.10635357798442,1.05660984798171,1.03758570061324,1.14712444706369,0.995401777349052,1.09833878798944,1.05707609973852,1.06489688820205,0.895216813540616,0.845108098349609,1.03333578283071,0.963280447510098,1.19712710385086,1.13110725349297,1.05963852348777,1.16221542676455
3150,3,2,1,-1.22203602689589,0.346130210859187,0.205937208937132,-0.140193001922055,1,1,0,0,0,0.867573502107873,1.07264576675246,0.914152414509622,0.913320811464327,0.984023551288179,0.977065457044599,1.04051206958321,0.921151552072675,1.16603415628083,0.88327089935972,0.938968800942522,1.11537908325862,1.08563021361414,0.915918077902355,1.04316063069063,0.808025380688924
3151,3,2,1,-0.45431024155808,0.57678235558157,0.387260119778628,-0.189522235802942,1,1,0,0,0,0.93852310571221,0.893984730497109,1.09788995758323,0.970874180114209,1.06134597127575,0.849213616267832,1.07539736672364,1.19298950713707,1.18354614489702,1.13688694420113,1.14657476203867,1.03688119566779,0.831014168906491,0.922835604147329,0.876693010938024,0.970719679250971
3152,3,2,1,-0.811553111406337,0.322541616575095,0.191972150043505,-0.13056946653159,1,1,0,0,0,1.05883954255078,1.14013668803714,0.821994573986829,0.982261946009828,1.14092546202673,1.10517486060957,0.832531632873263,1.0865392620003,0.944434954383767,0.901636719024419,0.850933428805001,0.866723296136039,1.08682811141842,1.19429522479492,1.15810044651295,1.19092258641762
3153,3,2,1,-1.39174393144072,0.34179323863997,0.204114708654517,-0.137678529985452,1,1,0,0,0,0.805568213081743,0.877870053110446,0.844099536812887,1.17602657185516,0.854405105580829,1.12868535342184,1.14989445169659,0.908250972350441,1.06122911743316,1.1687411987516,1.14051949123577,1.05620799114473,1.17539785435537,0.94951581574848,0.988961802720923,1.15484672590278
3154,3,2,1,-1.46113048057562,0.179754699525893,0.0618401243147057,-0.117914575211187,1,1,0,0,0,1.16237035262032,1.06436503133793,0.872015398634831,1.15496966222199,1.0873251903896,1.05460217861374,1.11511072213979,0.871619838868036,0.826215597146371,0.82516425808124,0.913886181343731,1.00563555870744,1.08680832961039,0.987775371615517,0.898062246934864,1.02966417498379
3155,3,2,1,-0.815214080239538,0.441450084246918,0.252536766415122,-0.188913317831796,1,1,0,0,0,1.05969589737083,0.918592695475495,1.15778442706584,1.17882692757703,0.857601995022486,1.16929333044057,0.871649131530917,1.08830388568653,0.932841121406684,0.83330305227116,0.988651246135637,1.04809123623461,1.18995768224731,1.11245819963029,1.02567132979079,0.938987236267434
3156,3,2,1,-0.89357806035767,0.362219843612464,0.164335271804309,-0.197884571808155,1,1,0,0,0,0.838259855717081,0.93842963371641,1.04832672697752,0.817529886763083,1.15559436153235,0.888706818865595,1.05757404026719,0.878237551265156,0.857821918303866,0.964744023606427,0.857417534745017,1.02078436936867,0.904058508976588,0.962709617477358,0.811849121541963,1.02873736239131
3157,3,2,1,-1.30748022147164,0.272570955352681,0.173123467454553,-0.0994474878981283,1,1,0,0,0,1.03024497945503,0.846031912113561,0.828842406261561,0.816499480843409,0.917898616170014,1.06608115704116,0.988314744676177,0.856359727678888,1.07019582702736,1.04202917615029,1.12922866607593,1.09585456901607,1.15171502622615,1.05401826794384,1.05538197005355,1.01393984656336
3158,3,2,1,-1.5658094352999,0.297130830169913,0.158499643676256,-0.138631186493658,1,1,0,0,0,1.14691235766699,0.830555392817157,1.08254888270925,0.804919172796479,1.10810181877896,0.986278394204869,1.16388714954759,0.860827834470465,0.942758563379869,0.80520480793303,1.0621397763077,1.0040928290197,1.16509982562722,0.940099912893493,0.803325279456635,1.02035874224604
3159,3,2,1,-0.985886344277286,0.210186265341743,0.116681502530268,-0.093504762811475,1,1,0,0,0,1.07120565563799,0.923831336130022,0.801694895151857,1.18662622648376,0.861747918824804,1.13794105425828,0.978567047934553,0.874511667187248,1.12253654906003,1.12465414683707,1.12786959704423,0.864491285407222,0.954009317276117,1.02852448156973,1.03341992535203,0.903230682047471
3160,3,2,1,-1.65810710950731,0.358657758215511,0.215583127311958,-0.143074630903553,1,1,0,0,0,0.989039567240183,1.00077816663584,0.867612975269221,0.936528362569408,0.916143211706864,1.09946958319317,0.905901619098962,1.09903029902123,1.0803266916647,1.12679623652104,0.89237766035805,0.891134069603542,1.13257332484934,0.805683920753007,1.09217177529325,1.08022781082567
3161,3,2,1,-0.725467273867452,0.209679458314393,0.107564610223157,-0.102114848091236,1,1,0,0,0,1.08188663009316,0.912071790663459,0.813023975394344,0.932001568830877,0.917018530628869,0.924793141690411,0.974878264331429,0.832656404602075,0.868339850219441,0.814033977690547,1.00408218423884,1.05952418726014,0.806249261872978,1.09326321262082,1.07766550846077,1.11504346934121
3162,3,2,1,-1.73250352815212,0.357286352401178,0.205123115773174,-0.152163236628004,1,1,0,0,0,1.01079825344508,0.800464331229413,0.855502229843173,1.10777247411992,0.995481617223345,1.00956625671361,0.969850020138201,1.16105505549032,1.05761152853845,0.967464943625482,0.839599376108184,1.02839684101435,1.17998029813873,0.814965641381924,1.07024929637597,1.00338258005871
3163,3,2,1,-0.922856575136896,0.473285233504655,0.320981927879532,-0.152303305625124,1,1,0,0,0,0.880121003011537,0.93037052393971,0.955042425902588,0.809932823982507,1.09795373061074,1.18931830841939,0.84951707532711,0.997066851074071,1.08875175690953,0.996724053803037,0.932135791823001,0.981793986676413,1.14635850924501,1.07434161782832,1.14528216244104,1.16870452288019
3164,3,2,1,-0.885603242159811,0.299496860628576,0.133926102112005,-0.165570758516571,1,1,0,0,0,0.834920418482104,1.01905301742978,0.973283829499234,1.13448748733465,0.808800207945384,1.13659717544271,1.14283131861728,0.849377914328971,0.844964170084155,1.05081985161495,1.14562499149709,1.08813758972627,1.02257251835623,0.979584396039523,0.919875508742549,0.848819929839955
3165,3,2,1,-0.770938189973809,0.424519698495866,0.244491121695386,-0.18002857680048,1,1,0,0,0,0.913404039473693,1.00858861578781,1.08328812246446,1.17984670973535,0.994297681819898,1.13536948126368,0.935487177370183,0.972538278036476,0.947620782337415,1.15262470729309,1.05166064198117,0.9154053857699,1.11096288589185,1.05174089821828,1.03018186397249,0.971258485438554
3166,3,2,1,-0.661340525437827,0.342714709417227,0.181444201083508,-0.161270508333719,1,1,0,0,0,1.08070609980419,1.11160520811833,1.19754730483382,0.999918942939291,0.907944073555054,0.952152049575925,0.932000765262276,0.917738367929168,0.963512821226721,1.15093823247421,0.932876221830408,1.18263344570514,0.928362293227968,1.08152449505215,0.989489337494584,0.882165961153262
3167,3,2,1,-1.19979425822146,0.388204579496588,0.229801988054085,-0.158402591442503,1,1,0,0,0,0.824053995473087,1.02652627275999,0.871725548203633,0.819105206169999,0.981567920603969,0.806873818152433,0.869599573553116,1.04129157191601,1.18522104062661,0.895766723479631,0.941878514869149,1.10058589839224,1.12371493088983,0.994522215898091,0.94048444526954,0.965615310097346
3168,3,2,1,-1.11596145472653,0.333472510696985,0.177739368674302,-0.155733142022683,1,1,0,0,0,1.05356328910597,0.838647970353941,1.19427871733707,1.09686335320073,0.889687235742023,0.998842544331079,0.872507967510791,0.867754404206828,1.10873455779108,1.14597332155905,0.888147786876678,0.984664796097474,0.955381435709833,0.943774857770118,0.872052046203318,0.990489754861441
3169,3,2,1,-0.498536581722653,0.351671910457455,0.215170570894962,-0.136501339562493,1,1,0,0,0,0.872362260616448,0.803064067515253,0.98556408861045,0.977159720737437,0.880704570445034,1.07550554981101,0.894592528156235,0.825623047252226,1.04703802268185,1.00395370321164,0.999696144650722,0.952953764086133,0.857347489685329,1.0584105664895,1.11323530608209,0.850873191679318
3170,3,2,1,-1.19596825867673,0.25394239514344,0.138771496868574,-0.115170898274866,1,1,0,0,0,1.08491794494449,0.859191003493014,0.853360342888185,1.13354833094425,1.16686051658574,1.05301700213655,0.868547917180162,0.933913905383135,1.0311691643496,1.14376668449911,1.07923450244776,0.955021093663552,0.816985271307462,0.803091764761523,0.899666798136561,1.00136226762871
3171,3,2,1,-0.154996399995001,0.370760773904512,0.211488722990281,-0.159272050914231,1,1,0,0,0,1.13531650461684,0.884182470008552,1.07252507139319,1.19200060992251,0.899447039538211,0.955420993795657,1.18800661652759,1.06128440543103,0.89185899069068,1.15501844298336,1.18852016802867,0.805335498788254,0.873188431122444,1.17908572139268,1.07019639897216,0.800257249300658
3172,3,2,1,-1.18329108448145,0.417788887274151,0.223354428575104,-0.194434458699047,1,1,0,0,0,0.89686468888966,1.02395234278368,0.891312187237785,1.01270820559129,1.05179044154626,1.09355923715355,1.13770215633675,1.17973061113192,1.03164840106453,1.16770711204225,0.851675395862675,1.09864823306733,1.12968903567746,1.04383682335135,0.81080214333792,1.14226896915285
